name;id;popularity;embedding
KALIM;2NJWI8byqTSqDaJRnqJY2z;64;"[ 0.16097249 -0.2562865   0.02914254  0.09620062  0.54653597  0.27843803
  0.6942697   0.27130774  0.08681586  0.01787301 -0.0300864  -0.33992523
 -0.26010236 -0.32690784 -0.11726241  0.2393494 ]"
KC & The Sunshine Band;3mQBpAOMWYqAZyxtyeo4Lo;64;"[-1.6789352   1.9091344  -0.6826987  -3.7266257  -0.19798851  3.3273835
 -1.4938728   0.24490489 -0.32548732 -1.552314   -1.0696383   2.4572022
  0.7895979   1.5576626   2.708901    1.556229  ]"
Kelis;0IF46mUS8NXjgHabxk2MCM;64;"[-2.1829283  -0.84478104 -1.2314341  -3.4694147   0.18369763 -3.6763659
  0.05405559 -1.057853   -1.6227571   1.5712348  -1.5998744   0.3651857
 -0.41338396  0.40687904  0.72086644 -0.56863743]"
Ken-Y;4DYFVNKZ1uixa6SQTvzQwJ;64;"[-0.46906126  1.0283827   2.240924   -0.9723701  -0.29082584  0.02361041
  4.400796    0.8660963  -0.53460157  1.9991411   0.7502263  -1.462065
  1.700403   -2.5403514  -1.3697054   2.035926  ]"
Kenny Dope;1TrfxjXu8quyDw05p2bacX;64;"[-0.07530443  0.22639284 -0.01692591 -0.18696254  0.48705977  0.05554027
  0.6709291   0.15429242 -0.15320404 -0.0784772  -0.430996   -0.30333823
 -0.2206602  -0.09123912  0.11636467  0.4147106 ]"
Killswitch Engage;37394IP6uhnjIpsawpMu4l;64;"[ 1.3378104   1.6360326  -2.0117786   2.7613294   4.5358124  -1.3283906
 -0.04254765  1.0445421   1.4153308   1.2377619   5.059485   -0.11305872
 -1.1076592   3.150852    0.21491598  1.6814098 ]"
King Gizzard & The Lizard Wizard;6XYvaoDGE0VmRt83Jss9Sn;64;"[ 0.9634294  -1.6006331  -1.3081908  -0.14532839  1.176937    2.8076978
 -0.31527802  0.6175124   0.29532993 -0.5831354  -0.06689759 -0.28930822
 -1.7187552  -0.04602228  0.32627055  0.34742528]"
Kip Moore;2hJPr4lk7Q8SSvCVBl9fWM;64;"[ 6.1973476   6.5815506  -0.295425   -0.24155395 -2.7490892  -2.301824
 -4.076351   -3.144024   -1.5103865  -0.13019896 -0.55403847  2.5196033
 -1.0382768  -1.9828073  -3.123043   -1.5292634 ]"
Kirk Franklin;4akybxRTGHJZ1DXjLhJ1qu;64;"[-0.53843915  1.1885238  -1.4395729  -0.05389078  1.4679337   0.7083907
  0.43950045 -0.747469    1.7726455   0.05887693 -1.5667692   0.33074594
  0.62630504 -1.7012918   0.14922003 -1.7534521 ]"
Kris Kristofferson;0vYQRW5LIDeYQOccTviQNX;64;"[ 1.0872785   1.2252616  -0.45126623  0.12959942  0.6457076   1.2549287
 -0.81897575  0.1629999   0.17590205 -0.33980548 -0.2659564  -0.1561834
 -1.2583972  -1.0436388   0.48816353  0.15333568]"
Lang Lang;1YZhNFBxkEB5UKTgMDvot4;64;"[ 0.2594925  -0.19097441 -0.32943988  0.48393643  1.0415406   0.8962587
  0.5280244   0.30014902  0.61728865  0.02519842 -0.4538439  -0.8759188
 -0.25360245 -0.60131794  0.56229115 -0.4042476 ]"
Leiva;5Hsv8dUHHOdnn72q4XIVz7;64;"[ 0.08443416  0.1697064   0.5744767  -0.15003602  0.5115211   0.5492777
  1.1918007   0.2605042  -0.43559307  0.6581518   0.01340114 -0.6751701
  0.21317512 -0.7072833  -0.13134646  0.5416021 ]"
Leonardo;2YWOP324cKGfkTo2PydgJR;64;"[ 0.23596244  0.49498782  0.21453246  0.07921176  0.70605665  0.7957453
  1.179515    0.387337    0.09796534  0.2811434   0.15772356 -0.69604045
  0.14849228 -0.9749244   0.06969315  0.496765  ]"
Liam Payne;5pUo3fmmHT8bhCyHE52hA6;64;"[ 1.1235135  -1.4814742   1.1035641   0.3143102  -2.7958467  -3.0206258
  0.91638494 -0.01530976 -1.3628109  -1.7868136   0.15536356  1.1530933
  1.9256564   1.1949466  -0.39715448 -2.1797354 ]"
Lil Geniuz;7nuTWfojdN0o8d7NGDo71U;64;"[ 0.10035427  0.09003927  0.6186456  -0.0458777  -0.07798158  0.19189347
  1.1942403   0.40694624 -0.07037567  0.30171522  0.25964275 -0.2975622
  0.4049004  -0.8061244  -0.3822877   0.35681957]"
Linda Ronstadt;1sXbwvCQLGZnaH0Jp2HTVc;64;"[-0.2265973   2.0818038  -1.2673504  -1.3711938   1.0047044   3.6772332
 -0.3029632   0.76990604  0.4560767  -0.77572304 -0.4221677   0.90229046
 -0.2126048  -0.5984343   2.549482    1.1832985 ]"
Lindsey Stirling;378dH6EszOLFShpRzAQkVM;64;"[ 0.89417154  0.5592182   1.022379    1.8959676   1.9938658   0.5406951
 -0.29480535 -0.5682347  -0.24595435  1.8142554  -0.7389639  -0.57831
 -0.16170356  1.757072    0.17124285 -0.9611606 ]"
Lloyd Banks;3vDUJHQtqT3jFRZ2ECXDTi;64;"[-3.0584998   0.03258156  1.0417668  -1.0555658  -0.04669347 -4.3022914
 -0.23674315 -0.7878956   0.6377593  -0.7783772   0.29707542 -1.0060998
 -2.158732    1.4609259  -1.1487403   0.4168807 ]"
Los inquietos;35irsi3bsicFtI3wN80PHY;64;"[ 1.2739973e-01  3.8489208e-01  5.1958126e-01 -1.0379944e-03
  1.9329552e-01  2.8215936e-01  1.5926969e+00  3.3760136e-01
 -7.5313330e-02  4.1831341e-01  2.6831886e-01 -6.4388055e-01
  3.1939739e-01 -1.0465534e+00  1.1162121e-02  6.5558851e-01]"
Los Panchos;3Ker27Wbb9OcUHGs54JIAz;64;"[ 0.2980428   0.5575102   0.3727323   0.08961648  0.71296024  1.0573245
  1.6671098   0.25751686  0.07021689  0.3502526   0.2607698  -0.87633485
 -0.0805923  -1.4216181   0.37314838  0.6760185 ]"
Los Pericos;7FnZWGw9lwOr7WzieTKEPR;64;"[ 0.2428184   0.41161478  0.67777437 -0.32602313  0.6972024   1.3854121
  2.807481    0.46980533 -0.16549678  0.65927774  0.3628973  -0.96368736
  0.31638107 -2.0004327   0.07604624  1.7471244 ]"
Louane;7wjeXCtRND2ZdKfMJFu6JC;64;"[ 0.31134367 -0.19471344  0.3104319   0.41036904  0.55032104  0.35221353
  0.5652397   0.07503344  0.11855501  0.06449604 -0.57887495 -0.03845878
 -0.25954798 -0.145467   -0.06897762 -0.06074663]"
Lucas & Steve;5wwneIFdawNgQ7GvKK29Z3;64;"[ 0.45947465 -0.2472336   1.4513037   1.6344899   0.6676037  -0.0582405
  1.5004983   0.52589065 -0.83249843 -0.37995854 -1.3884164   0.78239065
  0.31988063  1.0831071  -0.75589794 -0.06990727]"
Luther Vandross;19y5MFBH7gohEdGwKM7QsP;64;"[-1.0316812   2.006099   -1.5670809  -2.6585515  -1.9365811   0.6890707
 -0.04129121 -2.3194745   1.7300943  -1.3689723  -3.3882492  -0.3063295
 -1.0295618  -0.45973676  3.8968709   1.1568416 ]"
Maddix;0RMeG9M8QFzss9bAbq99KA;64;"[ 0.20307203 -0.17683284  0.6811153   0.7141654   0.6680273  -0.0160259
  0.79197145  0.23398112 -0.17952937  0.0749054  -0.7138943   0.04836062
 -0.09614493  0.23025216 -0.54449576 -0.10004464]"
MadeinTYO;5SyGEPymt1G2uto47tVWvZ;64;"[-2.88545    -1.562594    1.1963155  -1.0584464  -2.201859   -4.811305
 -1.4416277   1.003624    2.3972116  -3.6678057   1.4085715  -0.253343
  1.0186375   0.28766498 -2.6977131  -1.9500566 ]"
Maggie Lindemann;0uGk2czvcpWQA383Im6ajf;64;"[ 1.3312552  -1.22754     2.1401143   1.2489932  -1.8573931  -1.9783214
  0.53280234  0.36336002 -1.3979727  -1.1097462  -0.9427439   1.8317506
  1.6476914   1.6546599  -0.6216308  -2.0011594 ]"
Mandolin Orange;675tsBPpaZtqyiBwEf3ZEP;64;"[ 1.9409177  -0.9743366  -0.41427255  0.21816508  0.26821524  2.399326
 -1.2477586   0.3575842   0.7422767   0.43325156 -0.8828759  -0.86831975
 -1.152981   -1.0638326   0.39050627 -0.5208196 ]"
Manni Sandhu;3IzepIGEFUSFFnuIVGwZDS;64;"[ 0.64792234  0.64510727 -0.9906698   1.2945617   2.9330006  -0.45992786
  1.828161    1.0965687  -0.94361967 -1.9414203  -1.50055    -1.8444631
 -0.01615131 -2.279618   -0.38675365  0.5285485 ]"
Maribou State;7zrkALJ9ayRjzysp4QYoEg;64;"[ 0.64729047 -1.6528013   0.3152097   0.94546527  0.848567    1.769966
  0.80526465  0.7745522   0.16034563 -0.2502832  -1.0987551  -0.38268223
 -1.2779753   0.00281564 -0.71988535  0.35059467]"
Mark Morrison;6V3F8MZrOKdT9fU686ybE9;64;"[-1.1467229  -0.4288213  -0.6228917  -1.7789447   0.13535455 -2.204221
  0.23141104 -2.2710233   1.326537   -0.9119295  -0.81892574 -0.7047477
 -1.5209019   1.0056863   1.7680619   2.0445533 ]"
Mayday;16s0YTFcyjP4kgFwt7ktrY;64;"[ 0.2901059   0.5053298   0.1385473   0.3573943   0.36333883  0.3183628
  1.0404785   0.14806746 -0.03605307  0.5709671  -0.15258041 -0.2956177
  0.5043277  -0.2650145   0.3664797  -0.48753014]"
MC G15;3Nipsl6GVwwGyeAk0J29C6;64;"[-0.35169962  0.25433338  1.0335906   0.2975186   0.09641568  0.8060918
  3.4209948   1.2726241   0.04233631 -0.14553806  0.37897152 -0.87116665
  0.7630879  -2.1214092  -0.6185429   1.1457471 ]"
MC Kevinho;1mXAhKnZEdF6rotyyd4GBi;64;"[-0.09187368  0.59756     1.7471128   0.5691687   0.09646031  0.96473664
  3.7239885   1.4998999  -0.04561061  0.46616352  0.49099362 -1.0646085
  0.9760768  -2.6161022  -0.9896124   1.128732  ]"
Meat Loaf;7dnB1wSxbYa8CejeVg98hz;64;"[ 0.2019278   2.4643378  -2.4721386  -1.973626    0.6231527   1.5755957
 -1.382592    0.9634025   0.07409447 -1.0765331   1.0468343   1.3784001
  0.34163976  1.2278966   2.0523949   1.9326117 ]"
MercyMe;6APm8EjxOHSYM5B4i3vT3q;64;"[-0.24308616  2.8535383  -2.3977373   0.8360541   3.2048557   1.3623086
 -0.24281162 -1.1387389   4.192178    1.0355557  -2.0894294   1.6184161
  2.5031607  -2.749966   -0.88722664 -4.5180473 ]"
Michael Bolton;6YHEMoNPbcheiWS2haGzkn;64;"[ 0.15892905  3.0627596  -1.8327993  -1.5408639   0.75388867  2.2926764
  0.12091415 -1.208018    0.74625665 -0.03849237 -1.0838748  -0.16836318
  1.0369673  -0.3754247   3.9099712   0.7915148 ]"
Mike Candys;24Sxfn1uAoJmuR9N72drt9;64;"[-0.07601243 -0.09942191  0.81185037  0.69058645  0.47906616  0.14940354
  1.0290582   0.4361649  -0.21659315  0.23310308 -0.7328073  -0.17569919
  0.08403149  0.21270202 -0.6453858  -0.29884788]"
Mindless Self Indulgence;5R5MLOQbI4lb7GHYioPqoN;64;"[ 0.5743806  -0.33795986 -0.92704207  0.3450851   1.9294348   0.43305185
  0.22107147  0.14416632  0.17098038  0.5775795   1.2619803   0.15872027
 -0.15560809  1.2365053   0.23950474  0.38706538]"
Moenia;3QmmtMrEf7aQrsd1VtejAV;64;"[ 0.36726132  0.95257163  1.0141261  -0.05816521  1.2283354   1.7937031
  3.7154057   0.6544837  -0.57002324  1.5385591   0.9682812  -1.7530494
  0.51452607 -2.5339787   0.0674646   1.6211587 ]"
mor ve ötesi;5ixQSDvAMa5O758xG8MWXT;64;"[ 0.38366538  0.19498584 -0.00669611  0.18206961  0.7598538   0.78028095
  0.6770643   0.19420943 -0.09829442  0.21236771 -0.20561278 -0.46827835
 -0.08518877 -0.3304495   0.27233714  0.25100398]"
MORTEN;19HFRWmRCl27kTk6LeqAO8;64;"[ 0.19255576 -1.2388197   2.0346348   1.9648814  -0.00951499  0.32068077
  1.674558    0.5492914  -0.7173389  -0.95333976 -1.9277663   0.738662
 -0.49133572  1.1797423  -1.3039392  -0.5735491 ]"
Mr Eazi;4TAoP0f9OuWZUesao43xUW;64;"[-0.29258412 -0.34092027  0.4029225   0.67299104 -0.42335162 -1.1656307
  1.7271624   0.60119283  0.27500585 -1.4979726  -0.02159887 -0.283295
 -0.04699557 -0.7193222  -1.0849689  -0.2618919 ]"
Mura Masa;5Q81rlcTFh3k6DQJXPdsot;64;"[ 0.04853924 -3.8433952   0.8425929   0.13655828 -1.9679836  -1.4713902
  0.7700148   0.2383687   0.61027545 -2.2378855  -1.0572976   1.1390915
 -0.51551425  1.019003   -2.0028799  -0.84777844]"
Nature Sounds;4NqS7DbPFYwZmniGHCPMpm;64;"[ 0.7691114  -0.12938842 -0.5758784   0.5396925   1.2012535   1.2793566
  0.17859665  0.5790309   0.44744506  0.33574057 -0.15748864 -0.916213
 -0.37418097 -0.5587398   0.69028586 -0.13110428]"
NCT U;3paGCCtX1Xr4Gx53mSeZuQ;64;"[ 0.75930977  0.00447434 -0.24075237  2.707454    0.83278775  0.68730986
  3.0000443   1.5600995  -0.05413682 -0.62831914  0.02551873 -0.49042797
  0.42362046 -1.0990412  -0.38868034 -1.8593855 ]"
NEEDTOBREATHE;610EjgFatGvVPtib97jQ8G;64;"[ 0.9773961   0.15538238 -0.5727973   0.5440124   1.1296146   1.396944
 -2.461905   -0.8421571   3.1870162   1.7069643  -1.1752706   1.8141887
  1.9023267  -0.58304816 -2.0329416  -4.4632096 ]"
Nicky Romero;5ChF3i92IPZHduM7jN3dpg;64;"[-0.3632535  -0.06165785  3.3575466   3.1629865   2.9428222  -0.61396945
  1.9953206   0.65006095 -1.9996495   0.5616339  -2.8999245   1.0683507
  0.04203188  3.7253754  -2.5204146   1.0815507 ]"
Nicole Scherzinger;40xbWSB4JPdOkRyuTDy1oP;64;"[-0.5566422   0.46862176  0.05569959 -0.09775195  0.09943055 -1.0919615
  0.49187022 -0.5162669  -0.09351673  0.78136975 -0.2983233  -1.0945592
  0.07038916  0.4535171  -0.05068262 -0.91781247]"
Nightcrawlers;1gALaWbNDnwS2ECV09sn2A;64;"[-0.03943771  0.01680984  0.23352689  0.16050407  0.67296845 -0.06779314
  0.95289457 -0.23108426 -0.20481934  0.16438012 -0.5634361  -0.4720079
 -0.34578457  0.12181763 -0.05456595  0.2909598 ]"
No.1;4fR3W8XFXsqHB8f8IqEr1y;64;"[ 0.05933456 -0.32185692  0.01283292 -0.12107427  0.15585355 -0.03938026
  0.25109422  0.22841443  0.27536982 -0.43591675  0.04564621 -0.396063
 -0.34269685 -0.2715885  -0.04587919 -0.13806337]"
Ocean Sounds;7g56xCsozigPH5OgmwinYA;64;"[ 0.18557715 -0.10602062 -0.04913406  0.17166069  0.36158827  0.3220065
  0.38337126  0.18523729  0.334954   -0.10804477 -0.21406518 -0.47312468
 -0.2773569  -0.39360508  0.1708197  -0.16928375]"
Ocean Waves For Sleep;2CgVSpL4tfbUuHmTGS7wF3;64;"[ 0.40560716  0.0386599  -0.20237301  0.45174497  0.719859    0.56281203
  0.43528542  0.24523264  0.36016345 -0.03252249 -0.15528114 -0.61474854
 -0.16496646 -0.32393557  0.28436258 -0.28593996]"
Our Last Night;00YTqRClk82aMchQQpYMd5;64;"[ 1.9261888  -0.5627521  -0.78492874  2.2047389   3.2689164  -1.0260954
 -0.43538457  0.36732146  0.8011182   2.5935454   3.7328424   0.3657192
  0.00800492  2.234628   -0.11391374 -1.0587388 ]"
Parcels;3oKRxpszQKUjjaHz388fVA;64;"[ 0.5162024  -1.0109744   0.21896248  0.3713493   0.56685835  0.9276291
  0.42818028  0.39571387 -0.01454442 -0.5209002  -0.09037144 -0.44991887
 -0.67657423  0.13700256 -0.5303845   0.06550908]"
Parkway Drive;159qqlGwzE04xyqpfAwRLo;64;"[ 0.91436017  0.3224655  -1.0547357   1.6104751   3.0535495  -0.7800154
  0.15410665  0.6492875   0.8241648   1.1616032   3.6391792  -0.25472817
 -0.31955394  1.7662884   0.23960733  0.18935457]"
Pat Benatar;43mhFhQ4JAknA7Ik1bOZuV;64;"[-0.88076043  2.121382   -2.8572829  -3.148938    0.21724446  2.412672
 -1.3275824   0.25749937  0.5303771  -1.68038    -0.12230961  2.9878855
  2.4379761   3.5272355   2.6339927   1.9040653 ]"
Paty Cantú;7K9rdoOJSiKXoVXPlSkGKT;64;"[ 0.10086606  0.65135264  1.1148819   0.06773032  1.0886537   1.1255748
  2.9865205   0.32470328 -0.44572467  1.2120942   0.63423955 -1.159359
  0.4687099  -1.5509982   0.08339915  1.2042593 ]"
Piano Peace;7qKxhFTGcJ7w7JEFGqqWwK;64;"[ 0.18578231 -0.14163746 -0.31058955  0.5329054   1.0461708   1.1790464
  0.3549416   0.3188816   0.37886494  0.07062111 -0.42084658 -0.76481473
 -0.35282505 -0.646155    0.4284341  -0.27746865]"
Plain White T's;1g1yxsNVPhMUl9GrMjEb2o;64;"[ 0.8708911  -0.75466377 -0.18842493 -1.746069   -0.30757102 -1.699599
 -2.952006    0.74482065 -1.0230068   3.0485034  -0.24669702  0.65530133
  1.6660501   1.6359637   2.034384   -1.625331  ]"
Playero;2YTyoyU90b3CF5x91YjVaQ;64;"[ 0.20186013  0.16783242  0.71800566  0.04398662  0.27386507  0.43863502
  1.4069321   0.36251053 -0.19148451  0.4332191   0.18569067 -0.4907532
  0.2971661  -0.7193522  -0.32208243  0.5753656 ]"
Poison;1fBCIkoPOPCDLUxGuWNvyo;64;"[ 0.01152292  3.9959948  -3.172351   -2.246898    0.35015973  2.1810262
 -2.1386864   1.1129874   0.20674688 -0.89188474  2.0221379   2.7959867
  0.7846117   3.5670726   1.8608091   2.2384555 ]"
R.K.M & Ken-Y;3jFjgKOGfVLWfXX8q5wrsg;64;"[-0.35224465  0.9987367   2.1464474  -0.6915146  -0.08058354  0.41501048
  5.0536804   0.95706224 -0.1532553   2.2862072   1.1515326  -1.6972051
  1.2790167  -3.057133   -1.4193486   2.429862  ]"
Raça Negra;1RnHJ07H3jcpay9PrUPjnt;64;"[ 0.15964311  0.12650436  0.18496467  0.06041652  0.40497583  0.5602508
  0.85454226  0.3599765   0.16409694 -0.08802778  0.04864834 -0.48425117
 -0.08722    -0.84887606  0.20839223  0.28892404]"
Randy Houser;56x8mYvS3cyDGAi8N2FxbB;64;"[ 6.1932597   7.177426   -0.46885362  0.4061153  -2.8725517  -1.6412109
 -4.141555   -3.474424   -1.2390031  -0.46900362 -0.23612557  1.4969802
 -2.1270535  -1.359665   -3.368109   -1.2017509 ]"
Rebelution;2WjvvwAX0mdWwq3aFuUdtc;64;"[ 1.8495274  -2.0306735   0.59158015 -0.74385434  0.23769051  0.27921844
 -1.7438835   0.24961926  0.31886303  0.3200698  -0.51930755  0.54471654
 -1.0012074   0.05260153 -0.25473157  1.3398855 ]"
Reyli;4YSFV0RuAVjY9zrV73EbwL;64;"[ 0.29566023  1.0791631   0.6631407  -0.16507718  0.8021156   0.9187532
  2.2061362   0.36944172 -0.558324    1.1411526   0.728082   -1.1990402
  0.5517189  -1.7583095   0.44195262  0.8162715 ]"
Reyli Barba;69BUYvpG9MbjCyIZfsFdhJ;64;"[ 0.17544587  1.5511854   1.1834544  -0.14066032  0.86966825  1.8041493
  3.9966671   0.51713115 -0.57438016  1.5602686   0.52547616 -1.6764302
  0.76300156 -2.46661     0.7514054   1.6190096 ]"
Rionegro & Solimões;33NrinbbEctw1wsdKNgZeZ;64;"[ 0.28237447  0.25567186 -0.01358161  0.15026937  0.7113991   0.6077507
  1.0752867   0.40854487 -0.10656113  0.20939814  0.06071225 -0.54940325
 -0.00407445 -0.8115453   0.13299032  0.51657134]"
RKM;3m1T1DET0DbGOMfJY7rdnH;64;"[-0.01400526  0.15796155  0.86217135 -0.01300219  0.01946831  0.3220469
  1.4814936   0.36063743 -0.16987465  0.525977    0.03771648 -0.3085326
  0.5634209  -0.82843953 -0.46375382  0.51157653]"
Robin Thicke;0ZrpamOxcZybMHGg1AYtHP;64;"[-1.0395687   0.653783   -0.3202685  -1.6459053  -1.0581388  -1.2760513
 -1.1063975  -2.0303524  -0.48854977  1.0911471  -2.4823096  -1.1589592
 -0.12314071  2.4823856  -0.5000026  -0.83863574]"
Roger;3GMoVpWJy4smKuxFuFTwXC;64;"[-0.34603775  0.43637574 -0.27381557 -0.44547206  0.24729446 -0.11862534
  0.7997512  -0.21351273  0.43840313 -0.17929396 -0.41195825 -0.5579334
 -0.07494196 -0.4163386   0.7766972   0.38277745]"
Rossa;0ygQsC5td2maGmglpzd7tp;64;"[ 0.5391136   0.08220412  0.22721902  0.63050014  0.5574553   0.6236876
  0.764248    0.38125387  0.03365104  0.0573776  -0.2477725  -0.05896702
  0.30043456 -0.33367673  0.05707522 -0.30521908]"
Rozalén;5soMpG6E6oApEiCZgrWeVz;64;"[ 0.27770513  0.32442096  0.18378894  0.12530899  0.5710147   0.68511486
  1.0591812   0.36479092  0.06641936  0.2474055   0.22939524 -0.33853406
  0.15735091 -0.72693056  0.272431    0.60559434]"
RY X;2KjAo6wVc9d2WcxdxSArpV;64;"[ 1.8626922  -3.4974322  -0.2806358   1.107777   -0.2490964   2.743342
 -0.48817092  0.76979256  0.885039    1.6500912  -1.330666   -1.24344
 -0.8367074   0.30042374  0.25366616 -2.2973115 ]"
Sabrina Claudio;30DhU7BDmF4PH0JVhu8ZRg;64;"[ 0.8216271  -3.3853817  -0.48768175  1.0169923  -2.5081522  -0.01597017
  2.1124392   0.6136061   1.5373299  -1.2394005  -1.432716   -1.2027298
 -1.0304407  -0.8143638  -0.18438463 -1.2218182 ]"
Sage The Gemini;6d47Z08T4snK50HgTEHo5Z;64;"[-2.5130835  -0.6810604   1.5683844  -0.6848843  -1.4178152  -4.6285853
 -0.4500911  -0.12109289  0.27005976 -0.6779037   0.06051869  0.5232214
 -0.3901537   1.2166604  -1.9492801  -1.982173  ]"
Saint Motel;1dWEYMPtNmvSVaDNLgB6NV;64;"[ 0.9355861  -4.471241    0.49496004 -1.7772396   0.5243478   2.2562344
 -1.8219101  -0.8248939  -1.1092346   0.5543123   0.85230494  1.0427519
 -0.62942064  1.594383   -1.8618264  -2.242642  ]"
Salim–Sulaiman;6ohaQzKaXrobAL8paLSaxq;64;"[ 1.5657818   1.0476849  -1.8525182   1.9781181   4.7662168  -0.9724249
  2.7154372   1.2816291  -1.9968917  -2.5642252  -2.3492343  -2.5772414
  0.37006137 -3.3532975   0.1262783   0.6041155 ]"
Sampha;2WoVwexZuODvclzULjPQtm;64;"[ 0.35690776 -2.9181871  -0.8771614   0.43083188 -1.2782446   0.82331455
 -0.01563547  0.77912635  1.3822674  -1.990894   -0.79471034 -1.2709134
 -1.9540975  -0.2263047  -0.6133707  -0.64979064]"
Scotty McCreery;6ZV6lGY0prbqpTD0Md8i29;64;"[ 5.6478996e+00  6.3509932e+00 -5.1363140e-01 -3.8742551e-03
 -2.5109529e+00 -1.1883961e+00 -3.6967111e+00 -2.6664140e+00
 -7.9576600e-01  8.2828037e-02 -8.9925581e-01  1.7263495e+00
 -3.0750129e-01 -1.8932300e+00 -2.3185053e+00 -1.6189967e+00]"
Seal;5GtMEZEeFFsuHY8ad4kOxv;64;"[ 1.2519307   0.3063464  -1.8449969  -1.6292493   0.25538453  0.2620311
 -0.21256858 -1.150231    0.8351875   0.473399   -1.3267407   0.31606337
  0.85555905  1.0975304   3.2377107   1.9768094 ]"
Şebnem Ferah;74xBVPWYoSf5pvo5IkePRO;64;"[ 0.4203636   0.03166031  0.16516337 -0.0257664   0.4681388   0.9400137
  0.56744504  0.3419524  -0.04036693 -0.07187778 -0.16269837 -0.38315165
 -0.10937913 -0.3996106   0.11305463  0.08118923]"
SEKAI NO OWARI;7HwzlRPa9Ad0I8rK0FPzzK;64;"[ 2.44361803e-01 -1.24002211e-01  4.01086152e-01  3.06828618e-01
  4.90624130e-01  4.29243505e-01  5.27841449e-01  2.43387938e-01
 -5.45405746e-02  3.66602726e-02 -3.66242349e-01 -3.06066751e-01
  4.36835719e-04 -5.29433601e-02 -1.14229724e-01 -3.03081781e-01]"
Serdar Ortaç;7BJjzi0JHyDHAsmVe21dGa;64;"[ 0.16232297  0.19462714  0.3393281   0.03255762  0.54205084  0.65947163
  1.2183608   0.13898824 -0.00751515  0.15524775 -0.47208387 -0.46081436
  0.12576751 -0.44864258  0.26711074  0.3970636 ]"
SFDK;56n1NeXsTOOxjX3Z4lVMTJ;64;"[-0.11018386  0.11303604  0.21917477 -0.02972926  0.37808326 -0.10225596
  0.9154671   0.19806719  0.07263116 -0.15933537 -0.00983812 -0.5900501
 -0.353873   -0.6128426  -0.19937167  0.51088905]"
Shane & Shane;2LFbgsbEhfilNpQYW7mied;64;"[ 0.32748494  2.3002236  -1.9225191   1.3819218   3.6227562   2.0477548
  0.4229152  -0.23163997  3.3252797   1.5074918  -1.1368366   1.0406598
  2.494368   -2.541118   -0.8403966  -4.2954106 ]"
Shenseea;1OFOShsIbhy1l5x73yuVyB;64;"[-0.17827018 -0.01857145  0.07624915 -0.04868751  0.2862085  -0.34425002
  1.1413751   0.28171876  0.1437098  -0.15890734  0.0993003  -0.4379466
 -0.09641044 -0.45238355 -0.13765353  0.3930982 ]"
Shy Glizzy;1DvtabXAjfrMihPP6JQdHs;64;"[-2.7297156  -0.4676873   0.43553045 -0.3616416  -1.3730437  -3.1364768
  0.7432163   1.3597169   1.3301023  -1.9685885   1.2266753  -1.0169379
 -0.953013   -0.5631776  -2.1594718  -0.7436926 ]"
Silent Sanctuary;4nGp682WMiKS4X217kPw8C;64;"[ 0.14459443  0.06001804  0.19002232  0.20230235  0.13821253  0.13589594
  0.8085577   0.21756722  0.04699804 -0.07440376 -0.27791196 -0.33821684
  0.30308148 -0.34452704  0.42751163 -0.4297258 ]"
Silvio Rodríguez;4rUyBlggM5tZUH5QZn9ZuO;64;"[ 0.00433642  0.4142895   0.58605886 -0.29427633  0.654532    1.2758547
  2.0266116   0.5817169  -0.04044581  0.72531027  0.149236   -0.97703946
  0.3238348  -1.5930288   0.4018602   0.9162117 ]"
Sixpence None The Richer;0lJlKQvuM2Sd9DPPyUXcHg;64;"[ 1.6545671  -0.7502159  -0.8143066  -2.6156168   0.99293876 -0.06033163
 -1.740911   -1.6890901   0.42325172  1.6843654  -0.36774623  0.96511424
  1.4717048   0.69979554  3.00748     0.8899727 ]"
Skusta Clee;117XFtbZPnCI1EYKjYZWJc;64;[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
Soft Cell;6aq8T2RcspxVOGgMrTzjWc;64;"[-0.93240064  1.2621535  -2.903043   -3.857654    0.23640026  3.4679248
 -1.3632413   0.06115562  0.2812846  -2.113089   -0.33119208  2.290997
  2.4011495   3.172285    1.7389331   1.7824954 ]"
