name;id;popularity;genres
Jan Blomqvist;5wMlMjOLeJfS5DfxqGfm83;61;['deep euro house']
Jandy Feliz;3hz57XL7wSiPMO9g3k1CW6;61;['pop peruano']
Japanese Breakfast;7MoIc5s9KXolCBH1fy9kkw;61;['art pop', 'eugene indie', 'indie pop', 'indie rock', 'philly indie']
Jason Weaver;5UdPkKWd8YNR5xGcmqH9QJ;61;['movie tunes']
Jean-Yves Thibaudet;1Dot4uMsJMx8n1Xi7gAdV6;61;['classical piano', 'french classical piano']
Jefferson Airplane;2qFr8w5sWUITRlzZ9kZotF;61;['acid rock', 'album rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'singer-songwriter']
Jeon So Mi;0Q5EToPrLjZxKymsf43yH2;61;['k-pop']
Jeremy Camp;5wpEBloInversG3zp3CVAk;61;['ccm', 'christian alternative rock', 'christian music', 'worship']
Jermaine Dupri;6nfYGe7IIuuP5bMY1jkJP6;61;['atl hip hop', 'contemporary r&b', 'dirty south rap', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']
Jesse Barrera;51KbY36mrjHRQwvSbel74l;61;['bedroom r&b', 'chill r&b']
Jethro Tull;6w6z8m4WXX7Tub4Rb6Lu7R;61;['album rock', 'art rock', 'blues rock', 'classic rock', 'flute rock', 'folk rock', 'hard rock', 'progressive rock', 'psychedelic rock', 'rock', 'singer-songwriter', 'symphonic rock']
John Prine;0nJUwPwC9Ti4vvuJ0q3MfT;61;['folk', 'new americana', 'roots rock', 'singer-songwriter']
Jok'air;2kIs76sEGiulKeqetZq6ua;61;['french hip hop', 'pop urbaine', 'rap francais']
Jon Secada;10n1KB2sjTrGdyuC83y8jW;61;['soft rock']
Jonna Fraser;5adKMaYrGOMyOfnbiLPuHg;61;['dutch hip hop', 'dutch rap pop']
Joseph Vincent;40JlNF1w2OiSOyj1nC4y0I;61;['viral pop']
Joss Favela;0EocQPg9ycs21gcvaVm9hh;61;['banda', 'corrido', 'musica mexicana', 'norteno', 'nueva musica mexicana', 'sierreno']
Joy Williams;4TCXgdDPm10ensLNCVnIYa;61;['acoustic pop', 'christian indie', 'nashville americana', 'nashville singer-songwriter', 'new americana']
Julio Melgar;5O46r5EwzdUL8RR1aM6yU2;61;['latin christian']
K CAMP;5bgfj5zUoWpyeVatGDjn6H;61;['atl hip hop', 'melodic rap', 'southern hip hop', 'trap']
K-Ci & JoJo;05RZIdfz59ZW2FvFuwnmNK;61;['contemporary r&b', 'r&b', 'urban contemporary']
K-Paz De La Sierra;1TCSet7pGZCDkcXCOzH359;61;['chilena', 'duranguense', 'musica mexicana']
Kalimba;4RjamFQJNT8nVbTKXJDJgv;61;['latin arena pop', 'latin pop', 'mexican pop']
Kardinal Offishall;5P2rwRBgIN450RaJxdjYdA;61;['canadian old school hip hop', 'toronto rap']
Karen Harding;1QOHbhVRpDoNtRkz79si6b;61;['house', 'pop dance', 'uk dance']
Kase.O;7GmXwGXJSsmWTkCyk5Twux;61;['rap politico', 'spanish hip hop']
Katie Melua;5uCXJWo3WoXgqv3T1RlAbh;61;['uk pop']
Kavinsky;0UF7XLthtbSF2Eur7559oV;61;['filter house']
KESI;2d7AMvzFwh5wUTuqQl3BAE;61;['danish hip hop', 'danish pop']
Kiiara;4u5smJBskI6Adzv08PuiUP;61;['alt z', 'electropop']
Killstation;0zPILh9oEH0fDagpkHTQQ8;61;['cloud rap', 'dark trap']
King Krule;4wyNyxs74Ux8UIDopNjIai;61;['uk alternative pop']
Kings of Convenience;41AbNVba2ccpmcc9QtOJE7;61;['bergen indie', 'melancholia', 'norwegian indie']
Klingande;1L9i6qZYIGQedgM9QLSyzb;61;['deep house', 'pop dance', 'tropical house']
KREAM;0DdDnziut7wOo6cAYWVZC5;61;['pop dance']
Kwam.E;4H9W4cb3X0qRpv87yKV7fV;61;['german alternative rap', 'german boom bap', 'german hip hop', 'hamburg hip hop']
L'Impératrice;4PwlsrN0t5mLN0C827cbEU;61;['french indie pop', 'french indietronica', 'french synthpop']
La Delio Valdez;3tzacGOmngxUV8W8lU9h3Q;61;['argentine rock', 'cumbia']
Larry Hernández;6djNDzSg08mnh2Ayoh6Ovn;61;['banda', 'corrido', 'musica mexicana', 'norteno', 'sierreno']
Las Pastillas del Abuelo;0D5U7oXEE4dut2DPyUDLca;61;['argentine rock']
Laura Branigan;4463nfFMmK1cwAWBQDwT5e;61;['new romantic', 'new wave pop', 'soft rock', 'synthpop']
Lauren Bennett;2jLE4BoXHriQ96JagEtiDP;61;[]
Lenine;4YLBdrR3DVSMncm785NH6C;61;['bossa nova', 'brazilian rock', 'manguebeat', 'mpb', 'nova mpb', 'nova musica pernambucana']
Ligabue;7H8ZC8uHJMPZGLMApRRNIz;61;['italian adult pop', 'italian pop rock']
Lime Cordiale;6yrtCy4XJHXM6tczo4RlTs;61;[]
littleONES;2p8rLc4EurmlEyJq770JPl;61;['lullaby']
Lorna Shore;6vXYoy8ouRVib302zxaxFF;61;['blackened deathcore', 'melodic metalcore', 'symphonic deathcore']
Lorne Balfe;6dU7gPN2BhEPfO5QHLt7es;61;['british soundtrack', 'epicore', 'orchestral soundtrack', 'soundtrack']
Los Buitres De Culiacan Sinaloa;535ap2f16rTOKTMPTkvbGB;61;['corrido', 'musica mexicana', 'norteno', 'sierreno']
Los Hermanos Mier;4CmvufvOxKSZA2tHoNqotv;61;['grupera', 'gruperas inmortales', 'musica mexicana', 'norteno']
Los Mier;2B8mbONjmLnXk4wpqF5UPQ;61;['grupera', 'gruperas inmortales', 'musica mexicana', 'norteno']
Los Piojos;0SnyKkoyBaB2fG8IJH4xmU;61;['argentine rock']
Los Socios Del Ritmo;7bzt5lHL6bzLO3c9mkxNMW;61;['cumbia del sureste', 'cumbia sonidera', 'musica campechana', 'ranchera', 'tropical']
Los Yaguaru;1CajkwEgJac9j9alNJJxTQ;61;['cumbia sonidera', 'grupera', 'musica mexicana', 'tropical']
Lucio Dalla;25MkkfEousyfp2eyh38FUl;61;"[""canzone d'autore"", 'classic italian pop', 'italian adult pop']"
Luigi 21 Plus;77GVmrLGuxNEvj2ibvT62v;61;['reggaeton', 'trap latino', 'urbano latino']
Luis Enrique;2mUI4K6csTQd3jieswcmiI;61;['cuatro venezolano', 'latin pop', 'modern salsa', 'musica nicaraguense', 'salsa', 'tropical']
Madeleine Peyroux;7nXyULtoL8k7wP9l6kg8Ef;61;['contemporary vocal jazz', 'jazz pop', 'vocal jazz']
Madness;4AYkFtEBnNnGuoo8HaHErd;61;['britpop', 'new wave', 'ska', 'ska revival']
Mallrat;4OSArit7O2Jaj4mgf3YN7A;61;['aussietronica', 'brisbane indie']
Mankirt Aulakh;3uHUKCspaCzAab9A3LlGAr;61;['desi pop', 'punjabi pop']
Marama;4GepMkTgrIZECoCC55vqjW;61;['cumbia pop']
Marc Benjamin;05KjvP5zdwtEIgEazqblZw;61;['big room', 'dutch edm', 'pop dance', 'slap house', 'uk dance']
Marc E. Bassy;3tQx1LPXbsYjE9VwN1Peaa;61;['indie pop rap']
Marteria;3nDNDLcZuSto4k9u4AbcLB;61;['german hip hop', 'german pop']
Marty Robbins;0Xi59sEw38vRvwleSAVqoo;61;['cowboy western', 'nashville sound']
Matt Simons;1g0fXhQMHAxlRyIBkCbuE7;61;['neo-singer-songwriter']
Mattafix;5KORW1YGiERJqfuYjXMCyz;61;['reggae fusion']
Maurice Ravel;17hR0sYHpx7VYTMRfFUOmY;61;['classical', 'impressionism', 'neoclassicism', 'post-romantic era']
Maverick Sabre;0ukgrNYk51TkMQr0f2Br4Q;61;['irish hip hop']
Mayday Parade;3WfJ1OtrWI7RViX9DMyEGy;61;['neon pop punk', 'pop punk']
MC Eiht;4XqfpACObRB5AsBcUYjL8X;61;['g funk', 'west coast rap']
Mc Th;0bg3fNpRQgZTCAg3Bseyly;61;['deboxe', 'funk carioca', 'funk mtg', 'funk ostentacao', 'funk rj']
Mc Zaac;76Xa625geVw0Q7BdyxNjA2;61;['funk carioca', 'funk ostentacao', 'funk pop']
Menahan Street Band;1PryMSya1JnSAlcwYawCxp;61;['brass band', 'instrumental funk']
Merve Özbey;74IYRdqa9EFKMMXUIjGyxM;61;['turkish pop']
Michael Salvatori;7Ir0wjCeuhkHUyPAfNJi2X;61;['video game music']
Michael Sembello;771qBvjnXOH9Azr6lKy6FB;61;['hi-nrg']
Mick Gordon;13ab1LgQZ3tQOhkDRRYB8Y;61;['electronic djent', 'video game music']
Mick Jenkins;1FvjvACFvko2Z91IvDljrx;61;['alternative hip hop', 'chicago rap', 'conscious hip hop', 'drill', 'hip hop', 'underground hip hop']
MO3;44JEJiBvti7NiEhAfzWstv;61;['dfw rap', 'memphis hip hop']
Modjo;0AkpPlFLnr0VQwZQeMGht0;61;['disco house', 'filter house']
Monchy & Alexandra;3rs3EOlJ8jyPpdGiQ9Mhub;61;['bachata', 'bachata dominicana', 'tropical']
Morcheeba;6bWxFw65IEJzBYjx3SxUXd;61;['downtempo', 'electronica', 'trip hop']
Mudvayne;2Pfv2w8a20xzC7Dr7QXRqM;61;['alternative metal', 'industrial metal', 'nu metal', 'rap metal']
MUNA;6xdRb2GypJ7DqnWAI2mHGn;61;['indie pop', 'indie poptimism', 'la pop', 'metropopolis']
My Darkest Days;64g59lHsc4g2jMFokrKDGW;61;['alternative metal', 'nu metal', 'post-grunge']
Natural White Noise Relaxation;5vAOhgLzO7xatvz91qVCRB;61;['sleep']
Naughty Boy;1bT7m67vi78r2oqvxrP3X5;61;['uk contemporary r&b']
Neil Young;6v8FB84lnmJs434UJf2Mrm;61;['canadian singer-songwriter', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter']
Nigga;4gaipGwvI72oJZVL2P0WJd;61;['reggaeton']
Nívea Soares;7FJXPSSrHgr0YDfeiQ63uk;61;['adoracao', 'brazilian gospel', 'rock gospel brasileiro']
NO1-NOAH;5kmRNFOl1XO1JHS76Zoe7j;61;['trap soul']
nothing,nowhere.;7FngGIEGgN3Iwauw1MvO4P;61;['cloud rap', 'emo rap']
Obie Trice;2XnnxQzxFZG8qEPjakokPM;61;['detroit hip hop', 'gangster rap']
Of Mice & Men;4tususHNaR68xdgLstlGBA;61;['alternative metal', 'melodic metalcore', 'metalcore', 'pop punk', 'post-grunge']
Old Sea Brigade;6vUNwmljZAcn7tNtUoxG45;61;['indie anthem-folk', 'indie folk', 'pop folk']
Olga Tanon;4pv1Jo4PbYI8LMADJoTWjE;61;['puerto rican pop', 'salsa', 'tropical']
Omarion;0f5nVCcR06GX8Qikz0COtT;61;['dance pop', 'hip pop', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']
Orchestral Manoeuvres In The Dark;7wJ9NwdRWtN92NunmXuwBk;61;['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']
Otto Knows;5fahUm8t5c0GIdeTq0ZaG8;61;['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']
P. Susheela;0aFGod7DM6b3O5l1AmvFwK;61;['filmi', 'vintage tollywood']
Pablo López;4uyqaioPEdClDxU6zvYlAZ;61;['spanish pop']
Panama;3W9UldYu0xJcaOAw2SUTDI;61;['australian indie', 'indietronica', 'nu disco', 'shimmer pop']
Panchito Arredondo;1enyvmNKgt4BIIkVnt9FAV;61;['corrido', 'corridos tumbados', 'sierreno']
Papon;2FPwX3Gh0w4Qr1v3zSTtcT;61;['filmi', 'indian folk', 'modern bollywood']
Paul Anka;7ceUfdWq2t5nbatS6ollHh;61;['adult standards', 'canadian pop', 'easy listening']
Paul Wall;0k7Xl1pqI3tu8sSEjo5oEg;61;['chopped and screwed', 'crunk', 'dirty south rap', 'houston rap']
Pav Dharia;0j2LQCxHNcJdkuJRa8KEp5;61;['desi pop', 'punjabi pop']
Peabo Bryson;49iKbKGqgn8OESkW5WduX0;61;['quiet storm']
Pendulum;7MqnCTCAX6SsIYYdJCQj9B;61;['australian dance', 'dancefloor dnb', 'drum and bass']
Peter Cetera;5xWPOujQqd4wXyB08slZ9Z;61;['soft rock']
Pharaoh;1F8usyx5PbYGWxf0bwdXwA;61;['russian emo rap', 'russian grime', 'russian hip hop']
Philip Glass;69lxxQvsfAIoQbB20bEPFC;61;['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']
Pino Daniele;2eFv7NVs8R6Go7msuqikeg;61;"[""canzone d'autore"", 'canzone napoletana', 'classic italian pop', 'folk rock italiano', 'italian adult pop']"
PLVTINUM;4V2pR2iSd1g0RZCglrP3jn;61;[]
Poppy;5mlbvTfWUOfDrUIK6dkNzv;61;['alt z']
potsu;5XE0fiZWGbq9TcSuWwJ1fA;61;['japanese chillhop', 'lo-fi rap']
Preto no Branco;0JC6R3kbXUHe5QrxqzFwom;61;['adoracao', 'brazilian gospel', 'groove gospel', 'pagode baiano', 'pop nacional', 'rap cristao', 'reggae cristao', 'rock gospel brasileiro']
Projota;2zGf6lwQ9PxXdoeo5XXP2K;61;['brazilian hip hop', 'pop nacional', 'sertanejo universitario']
Public;4vxaQs6vK54nK89J1VtLex;61;['indie rockism']
Queen Pen;0VbIlorLz3I5SEtIsc5vAr;61;['contemporary r&b', 'hip pop', 'lgbtq+ hip hop']
R.I.O.;0Ol3Jol2T3lZZVLNNzWPhj;61;['german dance']
RAC;4AGwPDdh1y8hochNzHy5HC;61;['indietronica', 'metropopolis', 'nu disco', 'shimmer pop']
Raimundos;3CfJckVRuukdJSvK3r89yJ;61;['brazilian punk', 'brazilian punk rock', 'brazilian reggae', 'brazilian rock', 'hard rock brasileiro', 'rock brasiliense', 'rock nacional brasileiro']
Rainbow;6SLAMfhOi7UJI0fMztaK0m;61;['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']
Ramya Behara;6wnW4TbvTQamZ6uFZGvLij;61;['tollywood']
Rawayana;2AbQwU2cuEGfD465wCXlg2;61;['venezuelan hip hop']
Rayito Colombiano;3yJUTkFm88TiJPLhLHKumn;61;['cumbia sonidera', 'musica mexicana', 'norteno', 'ranchera', 'tropical']
Rayvon;4hB4SmzreXMTGWYj7KQ7QN;61;['barbadian pop', 'reggae fusion']
Regengeräusche;1VZnkEk2rSyqvm8j5Dw6lx;61;[]
Regulo Caro;0YRwUbRxrawmnBdixwJi5W;61;['banda', 'corrido', 'musica mexicana', 'norteno', 'nueva musica mexicana', 'sierreno']
Rezz;4aKdmOXdUKX07HVd3sGgzw;61;['brostep', 'canadian electronic', 'edm', 'electra', 'electro house']
RIDSA;4TGltjqP0MQxdGeSIrM4es;61;['francoton', 'french pop']
Rixton;0kkxsdcaWmWU2yWAqclDh4;61;['pop', 'post-teen pop']
RL Grime;5eIbEEQnDM8yuDVB0bimSP;61;['brostep', 'edm', 'electro house', 'electronic trap']
Robyn;6UE7nl9mha6s8z0wFQFIZ2;61;['dance pop', 'electropop', 'neo-synthpop', 'scandipop', 'swedish electropop', 'swedish pop']
Roland Kaiser;1uphmI1bErhHslREq9QusL;61;['classic schlager', 'schlager']
Rosana;5ttV0N9HvMH3KLqNKcS2M0;61;['cantautor', 'latin pop', 'mexican pop', 'musica canaria', 'spanish pop']
Roscoe Dash;0bfX8pF8kuHNCs57Ms4jZb;61;['atl hip hop', 'dirty south rap', 'futuristic swag', 'southern hip hop', 'trap']
Rotimi;1xBARhKI09ZTmeePVDWMCf;61;['pop r&b']
ROZES;6jsjhAEteAlY0vCiLvMLBA;61;['alt z', 'indie poptimism']
SALES;6vVztIuqdDHvYWxOEXCzjN;61;['indie pop', 'orlando indie', 'pov: indie']
Saliva;5S6hjAxgxjsLylsTtMIimO;61;['alternative metal', 'nu metal', 'rap metal']
Salt-N-Pepa;7wqtxqI3eo7Gn1P7SpP6cQ;61;['girl group', 'golden age hip hop', 'hip hop', 'hip pop', 'old school hip hop', 'queens hip hop']
Sammie;4p07QU02SrLsaORo25h2Lg;61;['hip pop', 'r&b', 'urban contemporary']
Sanjoy;6qjhYs5KNSoSU6fNJqDGIo;61;['desi pop']
Scissor Sisters;3Y10boYzeuFCJ4Qgp53w6o;61;['dance pop', 'dance rock']
Seeed;5ISjkNS17JpCwiFtW80lpV;61;['german pop', 'german reggae']
SHAED;3KwmxIhSe9UTSEF37kwngR;61;['electropop']
Shahid Mallya;4LnYRxNZVCTsDCO2xKjOn8;61;['filmi', 'modern bollywood']
Shakey Graves;1fZpYWNWdL5Z3wrDtISFUH;61;['austin americana', 'austindie', 'indie folk', 'new americana', 'seattle indie', 'stomp and holler']
Shallou;7C3Cbtr2PkH2l4tOGhtCsk;61;['electropop', 'indie electropop']
Shalmali Kholgade;6uskWv5K2FA0YOAYr7JOUz;61;['filmi', 'modern bollywood']
Shiraz Uppal;7DcUua74PM7MmBljTTjIyy;61;['classic pakistani pop', 'pakistani pop', 'sufi']
Sigrid;4TrraAsitQKl821DQY42cZ;61;['norwegian pop']
Silverstein;1Tsag5J854qxeOo2apszug;61;['canadian post-hardcore', 'canadian rock', 'melodic metalcore', 'metalcore', 'neon pop punk', 'pop emo', 'pop punk', 'post-hardcore', 'screamo']
Ska-P;2fiiGUBgPsIKDCE0bTthnl;61;['ska', 'spanish rock']
Smith & Thell;1ZrBGJWLL8NiAjgNifCy90;61;['swedish pop']
SNAP!;2FrKQPjJe4pVMZOgm0ESOx;61;['diva house', 'eurodance', 'german techno', 'hip house']
Sofiane;6qFt3TjvxMt77YGsktWG8Z;61;['french hip hop', 'french pop', 'pop urbaine', 'rap conscient', 'rap francais']
Son Feci Bisiklet;4q2SZIdLq6YTc9cZLCclWc;61;['turkish rock']
Sound Of Legend;3g9yyIlJ0sIunQWJLmIYhn;61;['francoton']
Spa;4LUYOHM73gVlfY5TzRbIgX;61;['sleep']
Stacey Kent;03EYBMnqSchCMp5D9qmFXi;61;['contemporary vocal jazz', 'vocal jazz']
Steve Earle;2UBTfUoLI07iRqGeUrwhZh;61;['alternative country', 'classic texas country', 'country rock', 'folk', 'heartland rock', 'outlaw country', 'roots rock', 'singer-songwriter']
Struggle Jennings;7HnPsSFnXUJ8XiHt1UuQ23;61;['country rap']
Styles Of Beyond;5bf6yYgHODBW5EreBZshpX;61;['cali rap']
Suicideyear;3WaNZnwUPrpOIS5ZcIyjTO;61;['phonk', 'wave']
SUNMI;6MoXcK2GyGg7FIyxPU5yW6;61;['k-pop']
Super Junior;6gzXCdfYfFe5XKhPKkYqxV;61;['k-pop', 'k-pop boy group']
Suresh Wadkar;0w4e7HVbqAHFPN6VkIlvhe;61;['bhajan', 'classic bollywood', 'filmi', 'garhwali pop', 'hare krishna']
SWV;2NmK5FyrQ18HOPXq1UBzqa;61;['contemporary r&b', 'girl group', 'hip pop', 'new jack swing', 'r&b', 'urban contemporary']
The Avener & Phoebe Killdeer;5a3LNFE90ApnB22P9GhGwq;61;['deep euro house', 'new french touch', 'tropical house']
The B-52's;3gdbcIdNypBsYNu3iiCjtN;61;['album rock', 'classic rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'post-punk', 'rock', 'zolo']
The Cataracs;7C64wNX3howEFZjAYRKsfP;61;[]
The Cramps;4lYtGx5NZQJHsMyhHc5iz3;61;['garage rock', 'gothabilly', 'post-punk', 'psychobilly', 'punk']
The Everly Brothers;4ACplpEqD6JIVgKrafauzs;61;['adult standards', 'folk rock', 'mellow gold', 'rock-and-roll', 'rockabilly', 'sunshine pop']
The Fratellis;3M4ThdJR28z9eSMcQHAZ5G;61;['garage rock', 'modern rock', 'scottish rock']
The Glitch Mob;3a9qv6NLHnsVxJUtKOMHvD;61;['glitch', 'glitch hop', 'indietronica']
The Growlers;2RhgnQNC74QoBlaUvT4MEe;61;['garage rock revival', 'indie garage rock', 'indie surf']
The Highwaymen;6e7QpHYqEiyJGiM98IysLa;61;['outlaw country']
The Little Sunshine Kids;1RvroR5di6EndZNcfNNL0d;61;"[""children's music"", 'nursery']"
The Pretty Reckless;2R57sY41L9XvGPiIgHOaYq;61;['alternative metal', 'candy pop']
The Spinners;5fbhwqYYh4YwUoEs582mq5;61;['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul']
The Stone Roses;1lYT0A0LV5DUfxr6doRP3d;61;['britpop', 'dance rock', 'madchester']
The War On Drugs;6g0mn3tzAds6aVeUYRsryU;61;['chamber pop', 'indie rock', 'modern rock', 'philly indie']
The Zombies;2jgPkn6LuUazBoBk6vvjh5;61;['baroque pop', 'british invasion', 'classic rock', 'folk rock', 'psychedelic rock']
Tierra Whack;4lPl9gqgox3JDiaJ1yklKh;61;['alternative r&b']
Tito Nieves;4vOycwLXdkMMzpZW04VW5m;61;['salsa', 'salsa puertorriquena', 'tropical']
TJ Monterde;7LvDTuFCBv08xm6u1pOMK0;61;['cdo indie', 'opm', 'pinoy singer-songwriter']
Tommy Torres;264nbMzGPSkDZqTY8nXwCG;61;['latin pop', 'puerto rican pop']
Tony Bennett;2lolQgalUvZDfp5vvVtTYV;61;['adult standards', 'easy listening', 'lounge', 'vocal jazz']
Tony Kakkar;0NZtn1Kyq08alpHCTRf3dv;61;['desi pop', 'filmi', 'modern bollywood']
Toquinho;7rPqFVgJYARiFsLDlN6W6y;61;['bossa nova', 'mpb', 'samba', 'violao']
Toygar Işıklı;2l0Ol9ASKE7E196nHpblB7;61;['turkish pop', 'turkish soundtrack']
Trace Adkins;79FMDwzZQxHgSkIYBl3ODU;61;['contemporary country', 'country', 'country road']
Traveling Wilburys;2hO4YtXUFJiUYS2uYFvHNK;61;['album rock', 'beatlesque', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'supergroup']
Trebol Clan;3YXpTiyVmYCfANOlnWv6vr;61;['latin hip hop', 'reggaeton']
TREN LOKOTE;6DjBv6gyR1HLsvwGUOD5V9;61;['mexican hip hop']
Trevor Hall;3RMHexittaAZkf8zukkZB8;61;['high vibe', 'south carolina indie']
TroyBoi;0tvpihdAsKiNnP6sWS3jUI;61;['bass trap', 'electronic trap']
Tyla Yaweh;1MXZ0hsGic96dWRDKwAwdr;61;['cali rap', 'melodic rap']
U-God;0G070wUUUBptmqGEKAAUVx;61;['hardcore hip hop', 'hip hop']
UGK;6ZhjJOJXXwnPS8PrXdmjLw;61;['dirty south rap']
Ummet Ozcan;7e1BNCygl2Gf7CX8LrByPv;61;['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']
Vagon Chicano;2yK0OH7d55O2eZNcBTB19k;61;['banda', 'musica mexicana', 'norteno']
Veysel;4VuARVJiWGsH2msKTdsKdQ;61;['albanian hip hop', 'german drill', 'german hip hop']
Victorious Cast;1KYszkVzlhV3rAqmAcYIgd;61;['post-teen pop']
Village People;0dCKce6tJJdHvlWnDMwzPW;61;['disco', 'new wave pop', 'soft rock']
Vitaa;0Ntl0oWMPWfBOoi9Qcr9ht;61;['francoton', 'french pop']
Voyage;7aASXckUdNXJ5X338n8C1D;61;['turbo folk']
watt;4olE3I5QU0dvSR7LIpqTXc;61;['modern alternative rock']
Wheatus;4mYFgEjpQT4IKOrjOUKyXu;61;[]
Wilco;2QoU3awHVdcHS8LrZEKvSM;61;['alternative country', 'alternative rock', 'chicago indie', 'indie rock', 'roots rock', 'stomp and holler']
William Singe;5exS0bytCYdixgv02DaCm3;61;['pop r&b']
Wolf Alice;3btzEQD6sugImIHPMRgkwV;61;['indie rock', 'modern alternative rock', 'modern rock']
Wolfmother;3yEnArbNHyTCwMRvD9SBy4;61;['alternative rock', 'australian psych', 'garage rock', 'modern blues rock', 'modern rock', 'rock']
Woodkid;44TGR1CzjKBxSHsSEy7bi9;61;['chamber pop']
Yade Lauren;2YkP9pfIZ6hJKeuppuz8qT;61;['dutch rap pop']
Yalın;46zuW8tHxwahYn7VNMgYTa;61;['turkish pop']
Yeison Jimenez;3SEztK9fNxg81qZ8qETGNT;61;['colombian pop', 'musica popular colombiana']
Yes;7AC976RDJzL2asmZuz7qil;61;['album rock', 'art rock', 'classic rock', 'hard rock', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']
Young M.A;7LvoDJUNGnOrPdGRzVtOJ9;61;['alternative r&b', 'lgbtq+ hip hop', 'nyc rap', 'rap', 'trap']
Zacarias Ferreira;1LKPL2O3vA3ozNsmshDg3o;61;['bachata', 'bachata dominicana']
Zack Knight;7JMBJmGMqw4H33HECyW4QP;61;['desi hip hop', 'desi pop']
-M-;6soPpJHlCtN6SY8pWlfbC6;60;['chanson', 'french pop', 'french rock', 'nouvelle chanson francaise']
Aaron Lewis;2t2XKfWKLXpFIjFwy1K8wx;60;['country', 'country road', 'outlaw country']
Ab-Soul;0g9vAlRPK9Gt3FKCekk4TW;60;['conscious hip hop', 'hip hop', 'rap']
Abra Cadabra;1ZHk8dteZz6Vi2HFp4hGoM;60;['uk drill', 'uk hip hop']
Academy of Ancient Music;60adCptqwRkANTtVja0bvf;60;['baroque ensemble', 'british orchestra', 'classical performance', 'historically informed performance']
Adan Cruz;645xd9cHiiLqqehoLzLMDR;60;['trap mexicano']
Adnan Sami;0kJO65h553i1iGsZutBuqz;60;['classic pakistani pop', 'filmi', 'modern bollywood']
Agnes Obel;1rKrEdI6GKirxWHxIUPYms;60;['chamber pop']
Akapellah;6fMZytDgX1Q9OV6ndSugym;60;['trap venezolano', 'venezuelan hip hop']
Alcione;0hPar6ePAELiu9rYMdvMEo;60;['mpb', 'musica maranhense', 'pagode', 'pagode novo', 'samba']
Alexander Rybak;3LLNDXrxL4uxXtnUJS5XWM;60;[]
Aleyna Tilki;4ckLjJztj53Ifid7WHweBn;60;['turkish pop']
Alfons;5f5mH9BDkeyXmDbzevu38d;60;['melbourne bounce international']
Aly & AJ;5wugb0kaq0J6nyQ5Xgd17i;60;['dance pop', 'girl group', 'post-teen pop']
Amar Azul;04TVfWdJWbfH0FOT2zA1Tg;60;['chicha', 'cumbia chilena', 'cumbia villera']
Amber Mark;0tbeZu9lv8YEKSQ9tZSslu;60;['alternative r&b', 'indie soul', 'nyc pop']
Anderson Freire;1HxtfSGL8pWUwAyVgpbU5B;60;['brazilian gospel']
Andre de Ridder;1pNP4idjNnhPXDLi0Jz12R;60;['classical performance']
André e Felipe;5QQUuUIP9gjrkI8amLfIlb;60;['brazilian gospel', 'sertanejo gospel']
Anthony Hamilton;2DzRMyWgjuMbYvt5BLbpCo;60;['contemporary r&b', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']
Apashe;1fd3fmwlhrDl2U5wbbPQYN;60;['bass trap']
Aries;3hOdow4ZPmrby7Q1wfPLEy;60;[]
Arko;6jf2eKjiPT6P18RbOSLzf0;60;['desi pop', 'filmi', 'modern bollywood']
Arlindo Cruz;096an3uS6ZaK2XySae6SqP;60;['mpb', 'pagode', 'pagode novo', 'samba']
AronChupa;5vCOdeiQt9LyzdI87kt5Sh;60;['swedish pop']
Asaf Avidan;7t51dSX8ZkKC7VoKRd0lME;60;['israeli pop', 'israeli rock']
Astrud Gilberto;5rX2c1zow6hCph8PnnU3kF;60;['bossa nova', 'brazilian jazz', 'lounge', 'samba-jazz', 'vocal jazz']
Audien;4xnMDfgEmXZEEDdITKcGuE;60;['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house']
Babyface;3aVoqlJOYx31lH1gibGDt3;60;['contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']
Band of Horses;0OdUWJ0sBjDrqHygGUXeCF;60;['chamber pop', 'indie folk', 'indie rock', 'indietronica', 'modern rock', 'stomp and holler']
Banks;2xe8IXgCTpwHE3eA9hTs4n;60;['art pop', 'electropop', 'indie poptimism', 'indietronica', 'shimmer pop']
